TimeStamp,X-Axis,Y-Axis,Z-Axis,Velocity
2021-04-21 11:02:48.106,0.0,-1.953,9.557,0.33
2021-04-21 11:02:48.677,-0.019,-1.972,9.519,0.95
2021-04-21 11:02:49.103,0.0,-1.953,9.557,2.77
2021-04-21 11:02:49.579,-0.057,-1.992,9.538,3.83
2021-04-21 11:02:50.305,-0.019,-1.972,9.538,4.10
2021-04-21 11:02:50.700,-0.038,-1.953,9.538,0.00
2021-04-21 11:02:50.900,0.0,-1.972,9.538,0.95
2021-04-21 11:02:51.100,-0.038,-1.953,9.557,0.00
2021-04-21 11:02:52.302,-0.038,-1.972,9.557,0.00
2021-04-21 11:03:11.395,-0.057,-1.953,9.519,0.00
2021-04-21 11:03:11.887,-0.038,-1.972,9.519,0.00
2021-04-21 11:03:11.897,-0.057,-1.953,9.538,2.24
2021-04-21 11:03:12.075,-0.038,-1.992,9.557,0.05
2021-04-21 11:03:12.674,-0.057,-1.972,9.557,0.05
2021-04-21 11:03:12.873,-0.076,-1.953,9.519,0.95
2021-04-21 11:03:13.274,-0.057,-1.972,9.538,0.95
2021-04-21 11:03:15.874,-0.038,-1.972,9.538,0.00
2021-04-21 11:03:16.476,-0.057,-1.953,9.538,2.85
2021-04-21 11:03:17.074,-0.076,-1.972,9.538,2.85
2021-04-21 11:03:17.674,-0.057,-1.953,9.538,1.90
2021-04-21 11:03:17.874,-0.057,-1.972,9.538,0.00
2021-04-21 11:03:19.476,-0.095,-1.953,9.557,0.95
2021-04-21 11:03:20.874,-0.095,-1.972,9.538,0.95
2021-04-21 11:03:21.673,-0.076,-1.953,9.519,0.95
2021-04-21 11:03:22.275,-0.076,-1.953,9.538,1.90
2021-04-21 11:03:23.675,-0.095,-1.953,9.538,1.96
2021-04-21 11:03:24.275,-0.076,-1.972,9.538,0.00
2021-04-21 11:03:25.275,-0.095,-1.953,9.557,0.95
2021-04-21 11:03:27.676,-0.076,-1.972,9.557,0.00
2021-04-21 11:03:27.876,-0.095,-1.953,9.557,0.00
2021-04-21 11:03:28.076,-0.095,-1.972,9.557,0.95
2021-04-21 11:03:28.476,-0.095,-1.972,9.538,1.91
2021-04-21 11:03:31.275,-0.095,-1.953,9.538,0.00
2021-04-21 11:03:31.676,-0.076,-1.972,9.538,0.95
2021-04-21 11:03:35.075,-0.095,-1.953,9.538,0.00
2021-04-21 11:03:35.275,-0.076,-1.953,9.557,1.90
2021-04-21 11:03:38.076,-0.076,-1.972,9.538,0.00
2021-04-21 11:03:42.076,-0.076,-1.953,9.538,1.91
2021-04-21 11:03:43.675,-0.095,-1.953,9.557,0.00
2021-04-21 11:03:45.875,-0.076,-1.972,9.557,0.00
2021-04-21 11:03:46.076,-0.057,-1.953,9.538,0.95
2021-04-21 11:03:46.276,-0.057,-1.972,9.557,0.00
2021-04-21 11:03:51.673,-0.076,-1.972,9.557,1.91
2021-04-21 11:03:53.675,-0.057,-1.953,9.557,2.84
2021-04-21 11:03:55.075,-0.057,-1.972,9.557,0.00
2021-04-21 11:03:55.676,-0.076,-1.953,9.557,0.00
2021-04-21 11:03:55.876,-0.057,-1.972,9.557,0.00
2021-04-21 11:03:56.075,-0.095,-1.953,9.557,0.95
2021-04-21 11:03:56.275,-0.057,-1.972,9.557,1.89
2021-04-21 11:03:58.875,-0.076,-1.953,9.557,0.00
2021-04-21 11:03:59.076,-0.076,-1.972,9.557,2.90
2021-04-21 11:04:02.875,-0.057,-1.953,9.557,1.90
2021-04-21 11:04:03.076,-0.095,-1.972,9.557,2.84
2021-04-21 11:04:03.875,-0.076,-1.953,9.538,0.95
2021-04-21 11:04:04.075,-0.076,-1.972,9.538,2.84
2021-04-21 11:04:05.075,-0.057,-1.953,9.557,2.85
2021-04-21 11:04:06.076,-0.076,-1.972,9.538,2.85
2021-04-21 11:04:07.476,-0.057,-1.953,9.557,0.00
2021-04-21 11:04:10.075,-0.076,-1.972,9.538,2.85
2021-04-21 11:04:10.876,-0.057,-1.972,9.538,0.00
2021-04-21 11:04:12.475,-0.076,-1.953,9.577,1.00
2021-04-21 11:04:12.876,-0.057,-1.972,9.577,1.00
2021-04-21 11:04:14.475,-0.076,-1.953,9.538,0.00
2021-04-21 11:04:15.075,-0.076,-1.972,9.557,1.89
2021-04-21 11:04:16.875,-0.057,-1.953,9.557,1.90
2021-04-21 11:04:17.076,-0.038,-1.972,9.557,0.95
2021-04-21 11:04:17.475,-0.057,-1.953,9.557,1.01
2021-04-21 11:04:18.075,-0.076,-1.972,9.557,0.95
2021-04-21 11:04:18.875,-0.076,-1.953,9.557,0.95
2021-04-21 11:04:19.275,-0.057,-1.972,9.538,0.95
2021-04-21 11:04:19.476,-0.076,-1.972,9.557,1.89
2021-04-21 11:04:20.075,-0.076,-1.953,9.557,1.00
2021-04-21 11:04:22.476,-0.057,-1.953,9.557,2.85
2021-04-21 11:04:22.875,-0.057,-1.972,9.557,1.89
2021-04-21 11:04:23.475,-0.057,-1.972,9.557,0.00
2021-04-21 11:04:24.275,-0.076,-1.953,9.538,1.09
2021-04-21 11:04:26.275,-0.038,-1.934,9.538,2.85
2021-04-21 11:04:26.475,-0.057,-1.953,9.577,0.05
2021-04-21 11:04:26.675,-0.076,-1.972,9.557,0.00
2021-04-21 11:04:27.675,-0.057,-1.972,9.557,0.95
2021-04-21 11:04:29.875,-0.038,-1.972,9.557,0.05
2021-04-21 11:04:30.674,-0.076,-1.972,9.538,1.89
2021-04-21 11:04:31.875,-0.057,-1.953,9.557,0.00
2021-04-21 11:04:32.475,-0.038,-1.972,9.557,0.00
2021-04-21 11:04:32.875,-0.057,-1.972,9.557,1.91
2021-04-21 11:04:33.275,-0.057,-1.953,9.557,1.89
2021-04-21 11:04:33.875,-0.038,-1.972,9.538,0.95
2021-04-21 11:04:34.675,-0.057,-1.953,9.557,0.95
2021-04-21 11:04:34.875,-0.019,-1.915,9.577,3.85
2021-04-21 11:04:36.075,-0.038,-1.953,9.538,4.82
2021-04-21 11:04:36.275,-0.057,-1.896,9.577,3.83
2021-04-21 11:04:36.475,0.21,-1.647,9.596,26.75
2021-04-21 11:04:36.676,-0.114,-2.087,9.5,43.22
2021-04-21 11:04:36.875,0.038,-1.704,9.615,32.34
2021-04-21 11:04:37.076,0.019,-1.8,9.596,6.73
2021-04-21 11:04:37.276,0.038,-1.762,9.596,2.84
2021-04-21 11:04:37.475,0.0,-1.857,9.596,1.56
2021-04-21 11:04:38.329,-0.038,-1.934,9.557,256.67
2021-04-21 11:04:38.335,-0.095,-1.992,9.557,164.29
2021-04-21 11:04:38.342,-0.076,-2.011,9.538,27.14
2021-04-21 11:04:38.349,-0.057,-1.992,9.538,0.53
2021-04-21 11:04:39.064,-0.038,-1.953,9.577,74.61
2021-04-21 11:04:39.077,0.0,-1.896,9.577,960.00
2021-04-21 11:04:39.091,-0.019,-1.857,9.557,0.00
2021-04-21 11:04:39.275,-0.038,-1.915,9.577,2.85
2021-04-21 11:04:39.475,0.0,-1.896,9.557,1.89
2021-04-21 11:04:39.875,-0.038,-1.934,9.557,2.84
2021-04-21 11:04:40.275,-0.095,-2.03,9.519,9.60
2021-04-21 11:04:40.473,-0.038,-1.819,9.634,17.16
2021-04-21 11:04:40.876,-0.076,-1.972,9.538,14.35
2021-04-21 11:04:41.075,0.0,-1.838,9.596,13.40
2021-04-21 11:04:41.275,0.019,-1.838,9.596,3.87
2021-04-21 11:04:41.675,0.0,-1.857,9.577,2.84
2021-04-21 11:04:41.875,-0.019,-1.915,9.557,4.85
2021-04-21 11:04:42.075,-0.057,-1.972,9.557,4.77
2021-04-21 11:04:42.275,-0.076,-2.011,9.538,3.83
2021-04-21 11:04:42.476,-0.057,-1.953,9.557,3.85
2021-04-21 11:04:42.875,-0.038,-1.953,9.557,0.00
2021-04-21 11:04:43.475,-0.057,-1.992,9.557,2.89
2021-04-21 11:04:43.875,-0.038,-1.972,9.577,2.95
2021-04-21 11:04:44.075,-0.057,-1.953,9.557,1.00
2021-04-21 11:04:44.276,-0.057,-1.934,9.538,0.95
2021-04-21 11:04:44.675,-0.057,-1.972,9.557,1.89
2021-04-21 11:04:46.075,-0.038,-1.972,9.538,0.00
2021-04-21 11:04:46.675,-0.038,-1.972,9.557,0.00
2021-04-21 11:04:47.675,-0.057,-1.953,9.557,0.00
2021-04-21 11:04:47.875,-0.038,-1.953,9.557,3.78
2021-04-21 11:04:48.475,-0.057,-1.953,9.557,0.00
2021-04-21 11:04:50.275,-0.076,-1.972,9.538,2.85
2021-04-21 11:04:50.475,-0.057,-1.953,9.538,1.90
2021-04-21 11:04:50.675,-0.038,-1.972,9.557,0.95
2021-04-21 11:04:50.876,-0.057,-1.972,9.557,0.95
2021-04-21 11:04:51.475,-0.038,-1.972,9.557,0.00
2021-04-21 11:04:52.675,-0.057,-1.953,9.557,0.00
2021-04-21 11:04:52.875,-0.038,-1.972,9.557,0.00
2021-04-21 11:04:53.475,-0.057,-1.953,9.557,0.00
2021-04-21 11:04:53.675,-0.057,-1.953,9.538,0.00
2021-04-21 11:04:55.075,-0.038,-1.972,9.577,1.94
2021-04-21 11:04:56.875,-0.057,-1.953,9.557,0.95
2021-04-21 11:04:57.275,-0.076,-1.972,9.557,1.90
2021-04-21 11:04:57.475,-0.057,-1.953,9.538,0.95
2021-04-21 11:04:57.674,-0.038,-1.972,9.538,0.95
2021-04-21 11:04:58.475,-0.057,-1.953,9.557,2.85
2021-04-21 11:04:59.475,-0.076,-1.934,9.557,0.05
2021-04-21 11:04:59.875,-0.057,-1.972,9.557,0.95
2021-04-21 11:05:00.075,-0.038,-1.972,9.538,0.95
2021-04-21 11:05:00.677,-0.019,-1.953,9.538,1.91
2021-04-21 11:05:00.875,-0.076,-1.992,9.577,2.85
2021-04-21 11:05:01.075,-0.076,-1.972,9.538,0.05
2021-04-21 11:05:01.675,-0.038,-1.953,9.538,1.90
2021-04-21 11:05:02.275,-0.095,-1.992,9.557,2.91
2021-04-21 11:05:03.675,-0.057,-1.953,9.538,2.90
2021-04-21 11:05:03.874,-0.019,-1.934,9.538,2.84
2021-04-21 11:05:04.075,-0.038,-1.953,9.557,0.95
2021-04-21 11:05:04.275,-0.038,-1.934,9.557,1.91
2021-04-21 11:05:04.675,-0.057,-1.972,9.538,3.78
2021-04-21 11:05:04.875,-0.057,-1.972,9.557,1.94
2021-04-21 11:05:05.476,-0.057,-1.972,9.538,2.85
2021-04-21 11:05:06.075,-0.076,-1.972,9.538,1.00
2021-04-21 11:05:06.475,-0.038,-1.953,9.538,2.85
2021-04-21 11:05:06.675,-0.057,-1.972,9.577,0.05
2021-04-21 11:05:06.875,-0.038,-1.934,9.577,3.85
2021-04-21 11:05:07.275,-0.057,-1.992,9.538,4.83
2021-04-21 11:05:07.875,-0.038,-1.972,9.538,1.95
2021-04-21 11:05:08.075,-0.057,-1.953,9.557,0.00
2021-04-21 11:05:09.678,-0.057,-1.953,9.577,1.95
2021-04-21 11:05:10.275,-0.038,-1.972,9.557,0.00
2021-04-21 11:05:14.076,-0.038,-1.972,9.577,1.95
2021-04-21 11:05:15.075,-0.057,-1.953,9.538,0.95
2021-04-21 11:05:15.476,-0.057,-1.972,9.557,2.90
2021-04-21 11:05:17.075,-0.038,-1.953,9.538,0.95
2021-04-21 11:05:18.875,-0.038,-1.953,9.538,0.95
2021-04-21 11:05:19.475,-0.057,-1.953,9.577,1.00
2021-04-21 11:05:22.875,-0.038,-1.972,9.557,1.01
2021-04-21 11:05:23.074,-0.057,-1.953,9.557,0.00
2021-04-21 11:05:23.475,-0.038,-1.934,9.577,2.90
2021-04-21 11:05:23.876,-0.057,-1.972,9.557,2.91
2021-04-21 11:05:24.275,-0.038,-1.972,9.577,0.90
2021-04-21 11:05:28.675,-0.057,-1.953,9.557,0.95
2021-04-21 11:05:29.075,-0.057,-1.953,9.557,1.00
2021-04-21 11:05:29.675,-0.038,-1.972,9.538,0.95
2021-04-21 11:05:29.875,-0.038,-1.953,9.557,1.90
2021-04-21 11:05:30.275,-0.057,-1.972,9.538,2.85
2021-04-21 11:05:30.475,-0.057,-1.953,9.557,2.85
2021-04-21 11:05:31.475,-0.038,-1.972,9.557,0.00
2021-04-21 11:05:32.675,-0.057,-1.953,9.557,0.00
2021-04-21 11:05:34.675,-0.057,-1.972,9.557,1.90
2021-04-21 11:05:35.476,-0.057,-1.972,9.557,1.91
2021-04-21 11:05:36.875,-0.057,-1.953,9.538,0.95
2021-04-21 11:05:37.875,-0.057,-1.953,9.557,0.00
2021-04-21 11:05:39.076,-0.038,-1.972,9.538,0.95
2021-04-21 11:05:39.275,-0.057,-1.972,9.577,0.90
2021-04-21 11:05:40.875,-0.038,-1.953,9.557,1.89
2021-04-21 11:05:41.475,-0.057,-1.972,9.557,1.90
2021-04-21 11:05:41.675,-0.076,-1.953,9.557,0.00
2021-04-21 11:05:42.076,-0.038,-1.972,9.538,0.95
2021-04-21 11:05:42.875,-0.019,-1.953,9.557,1.91
2021-04-21 11:05:43.275,-0.038,-1.992,9.557,2.89
2021-04-21 11:05:43.475,-0.057,-1.972,9.538,1.90
2021-04-21 11:05:45.475,-0.057,-1.953,9.557,0.00
2021-04-21 11:05:46.475,-0.057,-1.972,9.538,2.85
2021-04-21 11:05:47.875,-0.038,-1.953,9.557,1.89
2021-04-21 11:05:48.475,-0.057,-1.992,9.557,1.95
2021-04-21 11:05:49.675,-0.038,-1.953,9.557,2.89
2021-04-21 11:05:49.875,-0.076,-1.972,9.557,2.85
2021-04-21 11:05:50.076,-0.057,-1.972,9.538,2.86
2021-04-21 11:05:51.275,-0.038,-1.972,9.538,0.95
2021-04-21 11:05:52.075,-0.057,-1.953,9.557,0.00
2021-04-21 11:05:52.875,-0.038,-1.972,9.538,0.95
2021-04-21 11:05:53.075,-0.057,-1.972,9.538,0.90
2021-04-21 11:05:53.675,-0.038,-1.953,9.557,2.84
2021-04-21 11:05:53.876,-0.057,-1.972,9.557,1.91
2021-04-21 11:05:54.275,-0.038,-1.953,9.557,0.90
2021-04-21 11:05:55.475,-0.057,-1.972,9.557,1.90
2021-04-21 11:05:55.675,-0.038,-1.953,9.577,2.90
2021-04-21 11:05:55.875,-0.019,-1.992,9.538,1.01
2021-04-21 11:05:56.275,-0.038,-1.972,9.557,1.00
2021-04-21 11:05:56.475,-0.038,-1.953,9.557,1.90
2021-04-21 11:05:57.075,-0.057,-1.972,9.557,1.91
2021-04-21 11:05:57.275,-0.038,-1.953,9.538,0.95
2021-04-21 11:05:57.475,-0.057,-1.972,9.557,1.90
2021-04-21 11:05:59.075,-0.057,-1.972,9.577,0.90
2021-04-21 11:06:01.475,-0.038,-1.953,9.557,0.90
2021-04-21 11:06:01.675,-0.057,-1.972,9.557,1.90
2021-04-21 11:06:01.876,-0.038,-1.953,9.538,0.95
2021-04-21 11:06:07.076,-0.019,-1.953,9.557,3.80
2021-04-21 11:06:12.675,-0.038,-1.972,9.538,2.85
2021-04-21 11:06:12.873,-0.038,-1.972,9.557,0.95
2021-04-21 11:06:13.475,-0.019,-1.953,9.557,1.88
2021-04-21 11:06:13.677,-0.057,-1.972,9.538,3.86
2021-04-21 11:06:13.875,-0.038,-1.972,9.538,2.84
2021-04-21 11:06:14.875,-0.038,-1.953,9.557,1.90
2021-04-21 11:06:16.075,-0.038,-1.972,9.538,2.84
2021-04-21 11:06:17.275,-0.057,-1.953,9.557,0.95
2021-04-21 11:06:17.875,-0.057,-1.953,9.557,0.95
2021-04-21 11:06:19.075,-0.057,-1.953,9.557,0.00
2021-04-21 11:06:21.675,-0.057,-1.972,9.557,0.05
2021-04-21 11:06:22.875,-0.038,-1.953,9.557,1.90
2021-04-21 11:06:23.075,-0.038,-1.992,9.557,1.00
2021-04-21 11:06:24.275,-0.019,-1.953,9.557,1.90
2021-04-21 11:06:27.874,-0.038,-1.972,9.557,1.89
2021-04-21 11:06:28.075,-0.038,-1.972,9.557,0.00
2021-04-21 11:06:32.875,-0.038,-1.992,9.577,0.95
2021-04-21 11:06:34.275,-0.057,-1.972,9.557,0.95
2021-04-21 11:06:34.475,-0.038,-1.972,9.538,0.95
2021-04-21 11:06:34.875,-0.057,-1.992,9.557,1.00
2021-04-21 11:06:35.075,-0.038,-1.972,9.538,1.00
2021-04-21 11:06:35.276,-0.057,-1.972,9.557,1.00
2021-04-21 11:06:37.075,-0.038,-1.953,9.557,1.90
2021-04-21 11:06:38.475,-0.057,-1.953,9.538,0.00
2021-04-21 11:06:39.675,-0.038,-1.972,9.538,0.00
2021-04-21 11:06:39.873,-0.019,-1.972,9.538,0.95
2021-04-21 11:06:40.875,-0.038,-1.992,9.538,1.95
2021-04-21 11:06:41.075,-0.019,-1.972,9.557,2.90
2021-04-21 11:06:41.275,-0.038,-1.953,9.557,0.00
2021-04-21 11:06:42.675,-0.038,-1.953,9.557,1.90
2021-04-21 11:06:43.475,-0.038,-1.972,9.557,0.00
2021-04-21 11:06:43.875,-0.019,-1.972,9.519,1.90
2021-04-21 11:06:46.475,-0.038,-1.953,9.538,0.94
2021-04-21 11:06:48.879,-0.038,-1.953,9.538,1.90
2021-04-21 11:06:49.475,-0.057,-1.972,9.557,3.85
