0.996;-2.892;9.577;2021-05-11 12:08:20.000
0.996;-2.873;9.577;2021-05-11 12:08:19.990
0.938;-2.892;9.557;2021-05-11 12:08:19.980
0.938;-2.911;9.577;2021-05-11 12:08:19.970
0.996;-2.93;9.577;2021-05-11 12:08:19.960
1.034;-2.949;9.519;2021-05-11 12:08:19.950
0.976;-2.93;9.519;2021-05-11 12:08:19.940
0.957;-2.911;9.577;2021-05-11 12:08:19.930
0.976;-2.911;9.557;2021-05-11 12:08:19.922
0.976;-2.93;9.538;2021-05-11 12:08:19.910
0.996;-2.949;9.577;2021-05-11 12:08:19.900
0.996;-2.949;9.557;2021-05-11 12:08:19.890
0.976;-2.968;9.538;2021-05-11 12:08:19.882
0.976;-2.968;9.557;2021-05-11 12:08:19.871
0.976;-2.949;9.557;2021-05-11 12:08:19.861
0.996;-2.949;9.577;2021-05-11 12:08:19.850
0.996;-2.911;9.577;2021-05-11 12:08:19.841
0.996;-2.892;9.557;2021-05-11 12:08:19.830
0.976;-2.892;9.577;2021-05-11 12:08:19.820
0.976;-2.892;9.577;2021-05-11 12:08:19.811
1.015;-2.892;9.538;2021-05-11 12:08:19.801
0.938;-2.892;9.634;2021-05-11 12:08:19.790
0.938;-2.892;9.634;2021-05-11 12:08:19.781
1.015;-2.911;9.577;2021-05-11 12:08:19.771
1.034;-2.949;9.538;2021-05-11 12:08:19.761
0.996;-2.968;9.538;2021-05-11 12:08:19.750
0.976;-2.93;9.557;2021-05-11 12:08:19.740
0.976;-2.911;9.557;2021-05-11 12:08:19.730
1.015;-2.911;9.538;2021-05-11 12:08:19.720
1.034;-2.93;9.5;2021-05-11 12:08:19.710
1.034;-2.892;9.557;2021-05-11 12:08:19.700
1.015;-2.873;9.577;2021-05-11 12:08:19.690
0.957;-2.873;9.615;2021-05-11 12:08:19.680
0.938;-2.853;9.615;2021-05-11 12:08:19.670
0.976;-2.853;9.596;2021-05-11 12:08:19.660
0.976;-2.873;9.577;2021-05-11 12:08:19.650
0.996;-2.93;9.538;2021-05-11 12:08:19.640
0.996;-2.949;9.538;2021-05-11 12:08:19.630
0.996;-2.93;9.577;2021-05-11 12:08:19.620
0.996;-2.911;9.596;2021-05-11 12:08:19.610
0.996;-2.873;9.577;2021-05-11 12:08:19.600
0.957;-2.853;9.596;2021-05-11 12:08:19.591
0.919;-2.853;9.596;2021-05-11 12:08:19.581
0.957;-2.873;9.615;2021-05-11 12:08:19.570
0.976;-2.93;9.577;2021-05-11 12:08:19.560
0.976;-2.968;9.557;2021-05-11 12:08:19.550
0.996;-2.949;9.557;2021-05-11 12:08:19.540
1.034;-2.892;9.538;2021-05-11 12:08:19.530
1.091;-2.873;9.519;2021-05-11 12:08:19.520
1.13;-2.892;9.5;2021-05-11 12:08:19.510
1.11;-2.93;9.519;2021-05-11 12:08:19.501
1.11;-2.911;9.519;2021-05-11 12:08:19.490
1.015;-2.873;9.538;2021-05-11 12:08:19.480
0.938;-2.853;9.557;2021-05-11 12:08:19.470
0.957;-2.853;9.596;2021-05-11 12:08:19.461
0.996;-2.815;9.557;2021-05-11 12:08:19.450
0.957;-2.796;9.596;2021-05-11 12:08:19.440
0.919;-2.815;9.634;2021-05-11 12:08:19.430
0.938;-2.834;9.596;2021-05-11 12:08:19.421
0.957;-2.911;9.557;2021-05-11 12:08:19.410
0.957;-2.949;9.596;2021-05-11 12:08:19.401
0.957;-2.911;9.615;2021-05-11 12:08:19.390
0.938;-2.853;9.596;2021-05-11 12:08:19.380
0.9;-2.796;9.615;2021-05-11 12:08:19.370
0.9;-2.796;9.634;2021-05-11 12:08:19.360
0.919;-2.834;9.596;2021-05-11 12:08:19.351
0.9;-2.853;9.577;2021-05-11 12:08:19.341
0.861;-2.853;9.634;2021-05-11 12:08:19.330
0.842;-2.873;9.615;2021-05-11 12:08:19.320
0.861;-2.815;9.596;2021-05-11 12:08:19.310
0.881;-2.796;9.634;2021-05-11 12:08:19.300
0.919;-2.777;9.615;2021-05-11 12:08:19.290
0.957;-2.777;9.596;2021-05-11 12:08:19.281
0.976;-2.796;9.615;2021-05-11 12:08:19.270
0.957;-2.777;9.596;2021-05-11 12:08:19.261
0.957;-2.758;9.615;2021-05-11 12:08:19.251
1.015;-2.758;9.615;2021-05-11 12:08:19.240
1.053;-2.758;9.557;2021-05-11 12:08:19.231
1.015;-2.815;9.557;2021-05-11 12:08:19.221
0.957;-2.873;9.557;2021-05-11 12:08:19.210
0.996;-2.815;9.615;2021-05-11 12:08:19.201
1.034;-2.777;9.615;2021-05-11 12:08:19.190
0.976;-2.834;9.615;2021-05-11 12:08:19.180
0.996;-2.777;9.615;2021-05-11 12:08:19.170
1.034;-2.739;9.596;2021-05-11 12:08:19.160
1.015;-2.719;9.577;2021-05-11 12:08:19.150
1.053;-2.7;9.596;2021-05-11 12:08:19.140
1.168;-2.7;9.577;2021-05-11 12:08:19.130
1.149;-2.777;9.538;2021-05-11 12:08:19.120
1.11;-2.758;9.577;2021-05-11 12:08:19.110
1.149;-2.719;9.577;2021-05-11 12:08:19.100
1.13;-2.7;9.577;2021-05-11 12:08:19.090
1.091;-2.719;9.557;2021-05-11 12:08:19.082
1.053;-2.739;9.577;2021-05-11 12:08:19.073
1.034;-2.739;9.634;2021-05-11 12:08:19.071
1.015;-2.7;9.653;2021-05-11 12:08:19.070
1.015;-2.7;9.653;2021-05-11 12:08:19.068
0.957;-2.7;9.615;2021-05-11 12:08:19.066
0.957;-2.7;9.615;2021-05-11 12:08:19.065
1.072;-2.47;9.634;2021-05-11 12:08:19.063
0.727;-2.739;9.634;2021-05-11 12:08:19.000
0.881;-2.566;9.672;2021-05-11 12:08:18.990
1.149;-2.451;9.73;2021-05-11 12:08:18.980
0.67;-2.719;9.615;2021-05-11 12:08:18.970
0.881;-2.394;9.672;2021-05-11 12:08:18.960
0.881;-2.7;9.672;2021-05-11 12:08:18.950
0.747;-2.451;9.634;2021-05-11 12:08:18.940
0.938;-2.7;9.73;2021-05-11 12:08:18.930
0.861;-2.451;9.73;2021-05-11 12:08:18.920
0.919;-2.585;9.443;2021-05-11 12:08:18.910
0.804;-2.432;9.921;2021-05-11 12:08:18.900
0.785;-2.394;9.807;2021-05-11 12:08:18.890
0.9;-2.432;9.5;2021-05-11 12:08:18.880
0.9;-2.49;9.557;2021-05-11 12:08:18.870
0.881;-2.566;9.73;2021-05-11 12:08:18.861
0.861;-2.643;9.692;2021-05-11 12:08:18.850
0.842;-2.662;9.692;2021-05-11 12:08:18.840
0.823;-2.624;9.749;2021-05-11 12:08:18.830
0.861;-2.585;9.634;2021-05-11 12:08:18.820
0.957;-2.604;9.462;2021-05-11 12:08:18.816
0.957;-2.604;9.462;2021-05-11 12:08:18.814
0.957;-2.604;9.462;2021-05-11 12:08:18.812
0.957;-2.604;9.462;2021-05-11 12:08:18.810
0.919;-2.643;9.634;2021-05-11 12:08:18.799
0.938;-2.528;9.481;2021-05-11 12:08:18.761
0.9;-2.528;9.443;2021-05-11 12:08:18.750
0.842;-2.624;9.941;2021-05-11 12:08:18.741
0.785;-2.221;9.921;2021-05-11 12:08:18.730
0.976;-2.662;9.826;2021-05-11 12:08:18.721
0.842;-2.375;9.443;2021-05-11 12:08:18.711
0.785;-2.566;9.883;2021-05-11 12:08:18.702
1.034;-2.681;9.462;2021-05-11 12:08:18.690
0.976;-2.47;9.347;2021-05-11 12:08:18.680
0.919;-2.873;9.864;2021-05-11 12:08:18.670
1.015;-3.026;9.577;2021-05-11 12:08:18.660
0.881;-2.585;9.385;2021-05-11 12:08:18.650
0.823;-2.624;9.902;2021-05-11 12:08:18.640
0.996;-2.853;9.787;2021-05-11 12:08:18.630
1.015;-2.624;9.328;2021-05-11 12:08:18.620
0.861;-2.624;9.807;2021-05-11 12:08:18.610
0.842;-2.7;9.902;2021-05-11 12:08:18.601
0.823;-2.202;9.404;2021-05-11 12:08:18.592
0.785;-2.106;9.902;2021-05-11 12:08:18.580
0.9;-2.49;9.979;2021-05-11 12:08:18.570
0.785;-2.221;9.577;2021-05-11 12:08:18.560
0.574;-2.26;10.209;2021-05-11 12:08:18.550
0.785;-2.145;9.749;2021-05-11 12:08:18.540
0.766;-1.819;9.672;2021-05-11 12:08:18.530
0.957;-2.49;9.826;2021-05-11 12:08:18.520
0.9;-2.279;9.404;2021-05-11 12:08:18.510
1.015;-2.911;9.73;2021-05-11 12:08:18.500
0.957;-2.643;9.481;2021-05-11 12:08:18.490
1.11;-3.332;9.27;2021-05-11 12:08:18.480
1.015;-3.524;9.864;2021-05-11 12:08:18.471
1.072;-3.256;9.366;2021-05-11 12:08:18.461
1.168;-3.409;9.002;2021-05-11 12:08:18.451
1.11;-3.581;9.117;2021-05-11 12:08:18.440
1.11;-3.466;9.328;2021-05-11 12:08:18.430
1.13;-3.275;9.308;2021-05-11 12:08:18.420
0.957;-2.911;9.27;2021-05-11 12:08:18.410
0.689;-2.681;9.768;2021-05-11 12:08:18.400
0.747;-2.834;9.826;2021-05-11 12:08:18.392
0.881;-2.509;9.845;2021-05-11 12:08:18.380
0.842;-2.662;9.787;2021-05-11 12:08:18.370
0.842;-2.432;9.749;2021-05-11 12:08:18.368
0.996;-2.241;9.596;2021-05-11 12:08:18.367
0.976;-1.819;9.653;2021-05-11 12:08:18.365
0.957;-1.934;9.711;2021-05-11 12:08:18.364
0.593;-2.145;9.998;2021-05-11 12:08:18.362
0.536;-2.355;10.036;2021-05-11 12:08:18.361
0.842;-2.624;9.807;2021-05-11 12:08:18.359
1.015;-3.179;9.557;2021-05-11 12:08:18.358
1.13;-3.658;9.653;2021-05-11 12:08:18.356
1.264;-4.003;9.672;2021-05-11 12:08:18.355
1.11;-4.079;9.002;2021-05-11 12:08:18.353
1.532;-2.892;8.274;2021-05-11 12:08:18.352
1.206;-2.509;8.523;2021-05-11 12:08:18.350
0.976;-2.758;8.945;2021-05-11 12:08:18.349
1.436;-3.562;9.27;2021-05-11 12:08:18.347
2.221;-4.75;9.328;2021-05-11 12:08:18.346
1.819;-5.784;9.194;2021-05-11 12:08:18.344
0.823;-5.554;9.289;2021-05-11 12:08:18.343
0.727;-4.271;9.404;2021-05-11 12:08:18.341
1.13;-3.409;9.251;2021-05-11 12:08:18.340
1.551;-2.585;9.289;2021-05-11 12:08:18.338
1.398;-2.241;9.27;2021-05-11 12:08:18.336
1.379;-2.336;9.596;2021-05-11 12:08:18.335
1.015;-2.279;9.653;2021-05-11 12:08:18.333
0.785;-1.723;9.826;2021-05-11 12:08:18.332
0.517;-1.091;9.845;2021-05-11 12:08:18.330
0.249;-1.053;9.883;2021-05-11 12:08:18.329
0.21;-1.781;10.515;2021-05-11 12:08:18.327
0.21;-1.781;10.515;2021-05-11 12:08:18.326
0.402;-2.528;10.745;2021-05-11 12:08:18.324
0.747;-3.715;9.921;2021-05-11 12:08:18.323
0.574;-3.007;9.5;2021-05-11 12:08:18.321
0.919;-1.915;9.289;2021-05-11 12:08:18.320
1.245;-2.336;9.596;2021-05-11 12:08:18.318
0.632;-3.256;9.232;2021-05-11 12:08:18.315
0.287;-2.873;9.117;2021-05-11 12:08:18.010
0.689;-2.758;8.542;2021-05-11 12:08:18.001
0.881;-3.083;8.83;2021-05-11 12:08:17.990
0.727;-3.064;9.347;2021-05-11 12:08:17.980
0.919;-2.7;9.596;2021-05-11 12:08:17.972
0.881;-3.198;9.443;2021-05-11 12:08:17.960
0.708;-3.275;10.381;2021-05-11 12:08:17.950
0.478;-3.237;10.113;2021-05-11 12:08:17.940
0.325;-3.658;9.155;2021-05-11 12:08:17.931
0.651;-3.409;9.059;2021-05-11 12:08:17.922
0.823;-3.217;9.059;2021-05-11 12:08:17.910
0.957;-3.141;9.289;2021-05-11 12:08:17.900
1.053;-3.122;9.366;2021-05-11 12:08:17.890
1.091;-2.777;9.232;2021-05-11 12:08:17.880
1.072;-2.451;9.404;2021-05-11 12:08:17.870
0.747;-2.624;9.864;2021-05-11 12:08:17.861
0.804;-2.815;9.807;2021-05-11 12:08:17.850
0.861;-3.217;9.998;2021-05-11 12:08:17.840
0.785;-3.601;10.113;2021-05-11 12:08:17.831
0.785;-3.562;9.807;2021-05-11 12:08:17.820
0.9;-3.332;9.538;2021-05-11 12:08:17.810
1.015;-3.237;9.538;2021-05-11 12:08:17.800
0.938;-3.122;9.557;2021-05-11 12:08:17.790
0.804;-2.968;9.538;2021-05-11 12:08:17.782
0.996;-2.777;9.634;2021-05-11 12:08:17.771
1.015;-2.949;9.596;2021-05-11 12:08:17.760
0.9;-3.102;9.5;2021-05-11 12:08:17.751
1.187;-2.719;9.423;2021-05-11 12:08:17.740
1.091;-2.719;9.366;2021-05-11 12:08:17.730
0.747;-2.413;9.519;2021-05-11 12:08:17.720
0.842;-2.451;9.902;2021-05-11 12:08:17.710
0.689;-2.796;9.749;2021-05-11 12:08:17.700
0.9;-2.93;10.151;2021-05-11 12:08:17.691
0.957;-3.045;9.557;2021-05-11 12:08:17.680
0.957;-2.968;9.462;2021-05-11 12:08:17.670
0.823;-2.719;9.864;2021-05-11 12:08:17.661
0.976;-2.796;9.615;2021-05-11 12:08:17.650
